the_geom,trip_start_timestamp,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
000000000200000002C055E76EBDC463754044E1B21233CFB4C055E78B034F45014044E80EB5F99748,2021-01-31T22:30,41.7632467988,-87.6161341112,POINT (41.7632467988 -87.6161341112),41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758)
000000000200000002C055E8B04B16C5384044F428B21102DEC055E8DE6957E5F94044F81D3469563F,2021-01-31T22:30,41.9074919303,-87.6357600901,POINT (41.9074919303 -87.6357600901),41.9383912577,-87.6385749205,POINT (41.9383912577 -87.6385749205)
000000000200000002C055EA00EAD2B9794044DF421D3E6FCBC055E91EADF2A9F24044E37B2AB80A54,2021-01-31T22:30,41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862),41.7771962546,-87.6424975271,POINT (41.7771962546 -87.6424975271)
000000000200000002C055EE4D0B415A464044FA0EFAA51B5AC055E985BDE6DCC24044EB06F7E07DAD,2021-01-31T22:30,41.9535821253,-87.7234523905,POINT (41.9535821253 -87.7234523905),41.8361501547,-87.6487879519,POINT (41.8361501547 -87.6487879519)
000000000200000002C055E8747A3A6BA74044F33BE7F1422CC055E87EEB20E8054044F0C46D43CE82,2021-01-31T22:30,41.9002656868,-87.6321092196,POINT (41.9002656868 -87.6321092196),41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887)
000000000200000002C055ECC8C6B4C9904044F5E77436B553C055EC6DBACE631E4044F3459009D14F,2021-01-31T22:30,41.9211259143,-87.6997544065,POINT (41.9211259143 -87.6997544065),41.9005603836,-87.6941973701,POINT (41.9005603836 -87.6941973701)
000000000200000002C055EAA98361C65A4044E351A2C4DA73C055ED2D6B28759E4044F080452B4A8A,2021-01-31T22:30,41.7759288274,-87.6665962653,POINT (41.7759288274 -87.6665962653),41.8789144956,-87.7058971305,POINT (41.8789144956 -87.7058971305)
000000000200000002C055EE2E06101B734044FBE9AF5BA2BEC055EBC3F3A279924044F9513C15B882,2021-01-31T22:30,41.968069,-87.7215590627,POINT (41.968069 -87.7215590627),41.9477915865,-87.6838349425,POINT (41.9477915865 -87.6838349425)
000000000200000002C055EA2FC91A8B7E4044E78DE8F69805C055EE596D5312ED4044E5806E56482C,2021-01-31T22:30,41.8090182499,-87.6591665992,POINT (41.8090182499 -87.6591665992),41.7929819032,-87.7242081939,POINT (41.7929819032 -87.7242081939)
000000000200000002C055EA7712502DA34044EFDF688C41A8C055EA756A1534AA4044FE4C927F92EB,2021-01-31T22:30,41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498),41.9867117999,-87.6634164054,POINT (41.9867117999 -87.6634164054)
000000000200000002C055E79B8A03E2534044F209BBA24366C055E87EEB20E8054044F0C46D43CE82,2021-01-31T22:30,41.8909220259,-87.6188683546,POINT (41.8909220259 -87.6188683546),41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887)
000000000200000002C055E3DA22F12B2D4044E073B1BC7CD3C055E7BE590F86734044F14742A31477,2021-01-31T22:30,41.7535307093,-87.5601889949,POINT (41.7535307093 -87.5601889949),41.8849871918,-87.6209929134,POINT (41.8849871918 -87.6209929134)
000000000200000002C055EAB974A2B69B4044ECD5873E12D9C055E80325E754BF4044F07EAADEA50C,2021-01-31T22:30,41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312),41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424)
000000000200000002C055EA00EAD2B9794044DF421D3E6FCBC055E47BD5AD1CE34044D866AC6BE021,2021-01-31T22:30,41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862),41.6906333472,-87.5700582686,POINT (41.6906333472 -87.5700582686)
000000000200000002C055F37D73CFE9334044FE14F98E0046C055E9FBDFCBF1CA4044F8DC6AD2835B,2021-01-31T22:30,41.9850151008,-87.8045320063,POINT (41.9850151008 -87.8045320063),41.9442266014,-87.6559981815,POINT (41.9442266014 -87.6559981815)
000000000200000002C055ED84796FB2B44044F82636C34516C055EA7712502DA34044EFDF688C41A8,2021-01-31T22:30,41.9386661962,-87.7112105933,POINT (41.9386661962 -87.7112105933),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
000000000200000002C055EA756A1534AA4044FE4C927F92EBC055F15ACB96498C4044FD4A4931B1B0,2021-01-31T22:30,41.9867117999,-87.6634164054,POINT (41.9867117999 -87.6634164054),41.9788295262,-87.771166703,POINT (41.9788295262 -87.771166703)
000000000200000002C055EAD1C98F3F484044D84911E0ECD9C055E9877F324D204044DBD6CFD29421,2021-01-31T22:30,41.6897299145,-87.6690544032,POINT (41.6897299145 -87.6690544032),41.7174930361,-87.6488950721,POINT (41.7174930361 -87.6488950721)
000000000200000002C055E985BDE6DCC24044EB06F7E07DADC055F414FD0C1B1C404500F9730F337D,2021-01-31T22:30,41.8361501547,-87.6487879519,POINT (41.8361501547 -87.6487879519),42.0076125931,-87.8137810343,POINT (42.0076125931 -87.8137810343)
000000000200000002C055E985BDE6DCC24044EB06F7E07DADC055E9FBDFCBF1CA4044F8DC6AD2835B,2021-01-31T22:30,41.8361501547,-87.6487879519,POINT (41.8361501547 -87.6487879519),41.9442266014,-87.6559981815,POINT (41.9442266014 -87.6559981815)
000000000200000002C055E7986AA254364044EAE5256BBADDC055ECBEF60D77884044F61D051F8AC6,2021-01-31T22:30,41.8351179863,-87.6186777673,POINT (41.8351179863 -87.6186777673),41.9227606205,-87.6991553432,POINT (41.9227606205 -87.6991553432)
000000000200000002C055EB384E3C585E4044F3F8A8B11742C055E8B26FF8B4A84044F6F216F42566,2021-01-31T22:30,41.906025969,-87.6753116216,POINT (41.906025969 -87.6753116216),41.9292629902,-87.6358909539,POINT (41.9292629902 -87.6358909539)
000000000200000002C055E868F6EA0DC34044EF7D72C817B3C055E923C61E3A864044F15182D9AD94,2021-01-31T22:30,41.8710158803,-87.6314065252,POINT (41.8710158803 -87.6314065252),41.8853000224,-87.6428084655,POINT (41.8853000224 -87.6428084655)
000000000200000002C055E813E7AFD05D4044F23DB1E9320DC055E7CE622FFCC64044F04ED806A815,2021-01-31T22:30,41.8925077809,-87.6262149064,POINT (41.8925077809 -87.6262149064),41.8774061234,-87.6219716519,POINT (41.8774061234 -87.6219716519)
000000000200000002C055EA11E06F8AE04044FC81BF1593B6C055E9CB1BE743194044FAA4D1A7D135,2021-01-31T22:30,41.9727095466,-87.6573411073,POINT (41.9727095466 -87.6573411073),41.9581548757,-87.6530217894,POINT (41.9581548757 -87.6530217894)
000000000200000002C055EB384E3C585E4044F3F8A8B11742C055E861B527D0BB4044F46A5AA43ECE,2021-01-31T22:30,41.906025969,-87.6753116216,POINT (41.906025969 -87.6753116216),41.9094956686,-87.630963601,POINT (41.9094956686 -87.630963601)
000000000200000002C055E586BB1841004044DF41EE2BD50CC055E78B034F45014044E80EB5F99748,2021-01-31T22:30,41.7441995348,-87.5863483178,POINT (41.7441995348 -87.5863483178),41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758)
000000000200000002C055EA2FC91A8B7E4044E78DE8F69805C055EDB23D0612354044EB673321ABD1,2021-01-31T22:30,41.8090182499,-87.6591665992,POINT (41.8090182499 -87.6591665992),41.8390869059,-87.714003807,POINT (41.8390869059 -87.714003807)
000000000200000002C055ED2D6B28759E4044F080452B4A8AC055E627DE2F70924044E78A91997C05,2021-01-31T22:30,41.8789144956,-87.7058971305,POINT (41.8789144956 -87.7058971305),41.8089162826,-87.5961833442,POINT (41.8089162826 -87.5961833442)
000000000200000002C055EAD1C98F3F484044D84911E0ECD9C055EA00EAD2B9794044DF421D3E6FCB,2021-01-31T22:30,41.6897299145,-87.6690544032,POINT (41.6897299145 -87.6690544032),41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862)
000000000200000002C055EA364CED22EC4044ED9C53AC1A3DC055E8747A3A6BA74044F33BE7F1422C,2021-01-31T22:30,41.8563332167,-87.6595642391,POINT (41.8563332167 -87.6595642391),41.9002656868,-87.6321092196,POINT (41.9002656868 -87.6321092196)
000000000200000002C055E91EADF2A9F24044E37B2AB80A54C055E78B034F45014044E80EB5F99748,2021-01-31T22:30,41.7771962546,-87.6424975271,POINT (41.7771962546 -87.6424975271),41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758)
000000000200000002C055F06311BE9B104044F1FF788BB8F9C055E4A875C727524044E17B628852A3,2021-01-31T22:30,41.8906088526,-87.7560467111,POINT (41.8906088526 -87.7560467111),41.7615779081,-87.5727819867,POINT (41.7615779081 -87.5727819867)
000000000200000002C055E9CEBFE3EAA74044F9F619EEE7CAC055E87EEB20E8054044F0C46D43CE82,2021-01-31T22:30,41.9528229157,-87.6532439924,POINT (41.9528229157 -87.6532439924),41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887)
000000000200000002C055E8930542B8764044EBC926733308C055ECBA22A3370A4044E89F74B5E49D,2021-01-31T22:15,41.8420761168,-87.6339734222,POINT (41.8420761168 -87.6339734222),41.8173662079,-87.6988607973,POINT (41.8173662079 -87.6988607973)
000000000200000002C055EB0A488A30BC4044EA3AE4E0BC59C055E76C0B6EB9954044DEBF0FEE3D3E,2021-01-31T22:15,41.8299223039,-87.6725026464,POINT (41.8299223039 -87.6725026464),41.7402057565,-87.6159695226,POINT (41.7402057565 -87.6159695226)
000000000200000002C055EAA47A25448F4044F884E6C274E3C055EB723659F66F4044FC7CEDE1F04B,2021-01-31T22:15,41.941555829,-87.6662888874,POINT (41.941555829 -87.6662888874),41.9725625375,-87.6788459662,POINT (41.9725625375 -87.6788459662)
000000000200000002C055EC85CC1EF4594044E2CBEEA12005C055EC926514D7A84044E5D0ABC130DA,2021-01-31T22:15,41.7718485152,-87.695666342,POINT (41.7718485152 -87.695666342),41.795430631,-87.6964352325,POINT (41.795430631 -87.6964352325)
000000000200000002C055ED706EBAC8BE4044F7FFCD69D08AC055E9B69BA4CD044044F8AA2058F3B4,2021-01-31T22:15,41.9374939696,-87.7099873375,POINT (41.9374939696 -87.7099873375),41.9426918444,-87.6517705068,POINT (41.9426918444 -87.6517705068)
000000000200000002C055F9CB66DCDA964044FD5231506611C055E8434266553F4044F33A73923E9F,2021-01-31T22:15,41.9790708201,-87.9030396611,POINT (41.9790708201 -87.9030396611),41.9002212967,-87.6291051864,POINT (41.9002212967 -87.6291051864)
000000000200000002C055ECBEF60D77884044F61D051F8AC6C055EA2FC91A8B7E4044E78DE8F69805,2021-01-31T22:15,41.9227606205,-87.6991553432,POINT (41.9227606205 -87.6991553432),41.8090182499,-87.6591665992,POINT (41.8090182499 -87.6591665992)
000000000200000002C055E8930542B8764044EBC926733308C055EA7712502DA34044EFDF688C41A8,2021-01-31T22:15,41.8420761168,-87.6339734222,POINT (41.8420761168 -87.6339734222),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
000000000200000002C055EAB974A2B69B4044ECD5873E12D9C055EDB23D0612354044EB673321ABD1,2021-01-31T22:15,41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312),41.8390869059,-87.714003807,POINT (41.8390869059 -87.714003807)
000000000200000002C055E9E00511D4ED4044F9202DE99B85C055E96405166C074044F7A2E9474081,2021-01-31T22:15,41.9462945357,-87.6542980837,POINT (41.9462945357 -87.6542980837),41.9346591566,-87.6467297286,POINT (41.9346591566 -87.6467297286)
000000000200000002C055EA2FC91A8B7E4044E78DE8F69805C055E985BDE6DCC24044EB06F7E07DAD,2021-01-31T22:15,41.8090182499,-87.6591665992,POINT (41.8090182499 -87.6591665992),41.8361501547,-87.6487879519,POINT (41.8361501547 -87.6487879519)
000000000200000002C055E9E00511D4ED4044F9202DE99B85C055E87EEB20E8054044F0C46D43CE82,2021-01-31T22:15,41.9462945357,-87.6542980837,POINT (41.9462945357 -87.6542980837),41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887)
000000000200000002C055EE7CBC990AEF4044E7CAE221C1C8C055E91EADF2A9F24044E37B2AB80A54,2021-01-31T22:15,41.8108790078,-87.7263633246,POINT (41.8108790078 -87.7263633246),41.7771962546,-87.6424975271,POINT (41.7771962546 -87.6424975271)
000000000200000002C055E8747A3A6BA74044F33BE7F1422CC055EA3B378C2FE54044F23EA5F1A46F,2021-01-31T22:15,41.9002656868,-87.6321092196,POINT (41.9002656868 -87.6321092196),41.8925368719,-87.6598643178,POINT (41.8925368719 -87.6598643178)
000000000200000002C055EE4D0B415A464044FA0EFAA51B5AC055E991392C6FC04044F61A958BC4A4,2021-01-31T22:15,41.9535821253,-87.7234523905,POINT (41.9535821253 -87.7234523905),41.9226862843,-87.6494887289,POINT (41.9226862843 -87.6494887289)
000000000200000002C055EDB23D0612354044EB673321ABD1C055EA2FC91A8B7E4044E78DE8F69805,2021-01-31T22:15,41.8390869059,-87.714003807,POINT (41.8390869059 -87.714003807),41.8090182499,-87.6591665992,POINT (41.8090182499 -87.6591665992)
000000000200000002C055FA78D34C290A4044FD794D125249C055EE2386405CA34044F3357B11A536,2021-01-31T22:15,41.9802643146,-87.913624596,POINT (41.9802643146 -87.913624596),41.9000696026,-87.7209182385,POINT (41.9000696026 -87.7209182385)
000000000200000002C055E870757DDEE84044F22E6FCD75F3C055E94DE2B9829F4044FB28AB583B89,2021-01-31T22:15,41.8920421365,-87.6318639497,POINT (41.8920421365 -87.6318639497),41.962178629,-87.6453787624,POINT (41.962178629 -87.6453787624)
000000000200000002C055E76C0B6EB9954044DEBF0FEE3D3EC055E9877F324D204044DBD6CFD29421,2021-01-31T22:15,41.7402057565,-87.6159695226,POINT (41.7402057565 -87.6159695226),41.7174930361,-87.6488950721,POINT (41.7174930361 -87.6488950721)
000000000200000002C055E8D27084EFB64044F254E9E62700C055E9C31FFEDBBA4044F2429EF1535C,2021-01-31T22:15,41.8932163595,-87.6378442095,POINT (41.8932163595 -87.6378442095),41.8926581076,-87.6525344838,POINT (41.8926581076 -87.6525344838)
000000000200000002C055EB0A488A30BC4044EA3AE4E0BC59C055EAB974A2B69B4044ECD5873E12D9,2021-01-31T22:15,41.8299223039,-87.6725026464,POINT (41.8299223039 -87.6725026464),41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312)
000000000200000002C055F37D73CFE9334044FE14F98E0046C055F06311BE9B104044F1FF788BB8F9,2021-01-31T22:15,41.9850151008,-87.8045320063,POINT (41.9850151008 -87.8045320063),41.8906088526,-87.7560467111,POINT (41.8906088526 -87.7560467111)
000000000200000002C055E8930542B8764044EBC926733308C055EA756A1534AA4044FE4C927F92EB,2021-01-31T22:15,41.8420761168,-87.6339734222,POINT (41.8420761168 -87.6339734222),41.9867117999,-87.6634164054,POINT (41.9867117999 -87.6634164054)
000000000200000002C055E7B38FFEC5804044EDB8335F7553C055E91EADF2A9F24044E37B2AB80A54,2021-01-31T22:15,41.8571838585,-87.6203346241,POINT (41.8571838585 -87.6203346241),41.7771962546,-87.6424975271,POINT (41.7771962546 -87.6424975271)
000000000200000002C055E9877F324D204044DBD6CFD29421C055E47BD5AD1CE34044D866AC6BE021,2021-01-31T22:15,41.7174930361,-87.6488950721,POINT (41.7174930361 -87.6488950721),41.6906333472,-87.5700582686,POINT (41.6906333472 -87.5700582686)
000000000200000002C055E8881E6E7AE94044F3262977142BC055EC926514D7A84044E5D0ABC130DA,2021-01-31T22:15,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.795430631,-87.6964352325,POINT (41.795430631 -87.6964352325)
000000000200000002C055EC6C11B85F0E4044FD6BE61544CCC055EC6C11B85F0E4044FD6BE61544CC,2021-01-31T22:15,41.9798553089,-87.6940960217,POINT (41.9798553089 -87.6940960217),41.9798553089,-87.6940960217,POINT (41.9798553089 -87.6940960217)
000000000200000002C055F00F4EB19AC14044E49B9974C1DAC055E9BEDB8530DE4044FD75CDA98DFB,2021-01-31T22:15,41.785998518,-87.7509342894,POINT (41.785998518 -87.7509342894),41.9801575735,-87.6522740174,POINT (41.9801575735 -87.6522740174)
000000000200000002C055E813E7AFD05D4044F23DB1E9320DC055E86E0EACEDBF4044F512257F3D0D,2021-01-31T22:15,41.8925077809,-87.6262149064,POINT (41.8925077809 -87.6262149064),41.9146162864,-87.6317173661,POINT (41.9146162864 -87.6317173661)
000000000200000002C055E9FBDFCBF1CA4044F8DC6AD2835BC055ED2D6B28759E4044F080452B4A8A,2021-01-31T22:15,41.9442266014,-87.6559981815,POINT (41.9442266014 -87.6559981815),41.8789144956,-87.7058971305,POINT (41.8789144956 -87.7058971305)
000000000200000002C055F00F4EB19AC14044E49B9974C1DAC055E861B527D0BB4044F46A5AA43ECE,2021-01-31T22:15,41.785998518,-87.7509342894,POINT (41.785998518 -87.7509342894),41.9094956686,-87.630963601,POINT (41.9094956686 -87.630963601)
000000000200000002C055EA4C1059AFEE4044F6E7B30AEE6BC055E813E7AFD05D4044F23DB1E9320D,2021-01-31T22:15,41.9289459041,-87.6608925701,POINT (41.9289459041 -87.6608925701),41.8925077809,-87.6262149064,POINT (41.8925077809 -87.6262149064)
000000000200000002C055ECBEF60D77884044F61D051F8AC6C055EC00411351B44044FCD266C6BDD2,2021-01-31T22:15,41.9227606205,-87.6991553432,POINT (41.9227606205 -87.6991553432),41.9751709433,-87.6875155152,POINT (41.9751709433 -87.6875155152)
000000000200000002C055EADE9F5B39324044F3286477EDB0C055E8B04B16C5384044F428B21102DE,2021-01-31T22:15,41.8996701799,-87.6698377982,POINT (41.8996701799 -87.6698377982),41.9074919303,-87.6357600901,POINT (41.9074919303 -87.6357600901)
000000000200000002C055EA756A1534AA4044FE4C927F92EBC055E7B38FFEC5804044EDB8335F7553,2021-01-31T22:15,41.9867117999,-87.6634164054,POINT (41.9867117999 -87.6634164054),41.8571838585,-87.6203346241,POINT (41.8571838585 -87.6203346241)
000000000200000002C055E8434266553F4044F33A73923E9FC055EB7E92336EA34044F32307D23D6C,2021-01-31T22:15,41.9002212967,-87.6291051864,POINT (41.9002212967 -87.6291051864),41.8995065476,-87.6796002867,POINT (41.8995065476 -87.6796002867)
000000000200000002C055ECBA22A3370A4044E89F74B5E49DC055F141612C116C4044E573AA9D4623,2021-01-31T22:15,41.8173662079,-87.6988607973,POINT (41.8173662079 -87.6988607973),41.7925923603,-87.7696154528,POINT (41.7925923603 -87.7696154528)
000000000200000002C055EC926514D7A84044E5D0ABC130DAC055E91EADF2A9F24044E37B2AB80A54,2021-01-31T22:15,41.795430631,-87.6964352325,POINT (41.795430631 -87.6964352325),41.7771962546,-87.6424975271,POINT (41.7771962546 -87.6424975271)
000000000200000002C055E5E86BC9D29C4044E5A4BFD95A8BC055EA7712502DA34044EFDF688C41A8,2021-01-31T22:15,41.794090253,-87.592310855,POINT (41.794090253 -87.592310855),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
000000000200000002C055EA00EAD2B9794044DF421D3E6FCBC055E78C300F63E24044E56BF6246954,2021-01-31T22:15,41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862),41.7923572233,-87.6179313803,POINT (41.7923572233 -87.6179313803)
000000000200000002C055F9CB66DCDA964044FD5231506611C055EA0913430B954044F97D6979AC99,2021-01-31T22:15,41.9790708201,-87.9030396611,POINT (41.9790708201 -87.9030396611),41.9491397709,-87.6568039088,POINT (41.9491397709 -87.6568039088)
000000000200000002C055EA2FC91A8B7E4044E78DE8F69805C055E78C300F63E24044E56BF6246954,2021-01-31T22:15,41.8090182499,-87.6591665992,POINT (41.8090182499 -87.6591665992),41.7923572233,-87.6179313803,POINT (41.7923572233 -87.6179313803)
000000000200000002C055EDA4F22429934044D8F1CB4109F5C055EAD1C98F3F484044D84911E0ECD9,2021-01-31T22:15,41.6948789661,-87.7131924966,POINT (41.6948789661 -87.7131924966),41.6897299145,-87.6690544032,POINT (41.6897299145 -87.6690544032)
000000000200000002C055E78B034F45014044E80EB5F99748C055E6950E4491544044D47F568E5563,2021-01-31T22:15,41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758),41.6601360507,-87.60284764,POINT (41.6601360507 -87.60284764)
000000000200000002C055EDB23D0612354044EB673321ABD1C055E61342261F8C4044E3B23CA94CC2,2021-01-31T22:15,41.8390869059,-87.714003807,POINT (41.8390869059 -87.714003807),41.7788768603,-87.5949254391,POINT (41.7788768603 -87.5949254391)
000000000200000002C055E8434266553F4044F33A73923E9FC055E7BE590F86734044F14742A31477,2021-01-31T22:15,41.9002212967,-87.6291051864,POINT (41.9002212967 -87.6291051864),41.8849871918,-87.6209929134,POINT (41.8849871918 -87.6209929134)
000000000200000002C055E7D1AE701C464044EF700FF80EA8C055E9263C19EDAF4044EF176D29A413,2021-01-31T22:15,41.8706073724,-87.6221729369,POINT (41.8706073724 -87.6221729369),41.8679024175,-87.6429586652,POINT (41.8679024175 -87.6429586652)
000000000200000002C055E8930542B8764044EBC926733308C055EE7CBC990AEF4044E7CAE221C1C8,2021-01-31T22:15,41.8420761168,-87.6339734222,POINT (41.8420761168 -87.6339734222),41.8108790078,-87.7263633246,POINT (41.8108790078 -87.7263633246)
000000000200000002C055F9CB66DCDA964044FD5231506611C055E86E0EACEDBF4044F512257F3D0D,2021-01-31T22:15,41.9790708201,-87.9030396611,POINT (41.9790708201 -87.9030396611),41.9146162864,-87.6317173661,POINT (41.9146162864 -87.6317173661)
000000000200000002C055E649D2DB08EF4044DA6254227EF6C055EAD1C98F3F484044D84911E0ECD9,2021-01-31T22:15,41.7061257523,-87.5982558383,POINT (41.7061257523 -87.5982558383),41.6897299145,-87.6690544032,POINT (41.6897299145 -87.6690544032)
000000000200000002C055EC7B16153B07404500337ABACB06C055E8881E6E7AE94044F3262977142B,2021-01-31T22:15,42.001571027,-87.6950125892,POINT (42.001571027 -87.6950125892),41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367)
000000000200000002C055E9877F324D204044DBD6CFD29421C055E4A765C44FDD4044DD66097A8246,2021-01-31T22:15,41.7174930361,-87.6488950721,POINT (41.7174930361 -87.6488950721),41.7296764229,-87.5727171342,POINT (41.7296764229 -87.5727171342)
000000000200000002C055E9FBDFCBF1CA4044F8DC6AD2835BC055F37D73CFE9334044FE14F98E0046,2021-01-31T22:15,41.9442266014,-87.6559981815,POINT (41.9442266014 -87.6559981815),41.9850151008,-87.8045320063,POINT (41.9850151008 -87.8045320063)
000000000200000002C055ED2D6B28759E4044F080452B4A8AC055E61342261F8C4044E3B23CA94CC2,2021-01-31T22:15,41.8789144956,-87.7058971305,POINT (41.8789144956 -87.7058971305),41.7788768603,-87.5949254391,POINT (41.7788768603 -87.5949254391)
000000000200000002C055E9AAFF76A5F64044F5FCD3E0F43EC055E90DAD3B6FBF4044F5FCD54B0513,2021-01-31T22:15,41.9217781876,-87.6510618838,POINT (41.9217781876 -87.6510618838),41.9217783562,-87.6414597588,POINT (41.9217783562 -87.6414597588)
000000000200000002C055F9CB66DCDA964044FD5231506611C055E782CB2787E44044EDFF2BE4E03F,2021-01-31T22:15,41.9790708201,-87.9030396611,POINT (41.9790708201 -87.9030396611),41.859349715,-87.6173580061,POINT (41.859349715 -87.6173580061)
000000000200000002C055F141612C116C4044E573AA9D4623C055E4A875C727524044E17B628852A3,2021-01-31T22:15,41.7925923603,-87.7696154528,POINT (41.7925923603 -87.7696154528),41.7615779081,-87.5727819867,POINT (41.7615779081 -87.5727819867)
000000000200000002C055E61342261F8C4044E3B23CA94CC2C055EA7712502DA34044EFDF688C41A8,2021-01-31T22:15,41.7788768603,-87.5949254391,POINT (41.7788768603 -87.5949254391),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
000000000200000002C055E923C61E3A864044F15182D9AD94C055E870757DDEE84044F22E6FCD75F3,2021-01-31T22:15,41.8853000224,-87.6428084655,POINT (41.8853000224 -87.6428084655),41.8920421365,-87.6318639497,POINT (41.8920421365 -87.6318639497)
000000000200000002C055E8881E6E7AE94044F3262977142BC055E586BB1841004044DF41EE2BD50C,2021-01-31T22:15,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.7441995348,-87.5863483178,POINT (41.7441995348 -87.5863483178)
000000000200000002C055E5E86BC9D29C4044E5A4BFD95A8BC055E4A765C44FDD4044DD66097A8246,2021-01-31T22:15,41.794090253,-87.592310855,POINT (41.794090253 -87.592310855),41.7296764229,-87.5727171342,POINT (41.7296764229 -87.5727171342)
000000000200000002C055E95B854906824044F5FF577BA168C055EA8E9ADF64B64044F32A9841154E,2021-01-31T22:15,41.9218549112,-87.6462109769,POINT (41.9218549112 -87.6462109769),41.8997373884,-87.6649539167,POINT (41.8997373884 -87.6649539167)
000000000200000002C055EBC3F3A279924044F9513C15B882C055EB496AA184564044F35AC0334B01,2021-01-31T22:15,41.9477915865,-87.6838349425,POINT (41.9477915865 -87.6838349425),41.9012069941,-87.6763559892,POINT (41.9012069941 -87.6763559892)
000000000200000002C055EB8461009D754044F5D15AE9F019C055E86E0EACEDBF4044F512257F3D0D,2021-01-31T22:15,41.9204515116,-87.6799547678,POINT (41.9204515116 -87.6799547678),41.9146162864,-87.6317173661,POINT (41.9146162864 -87.6317173661)
000000000200000002C055E76C0B6EB9954044DEBF0FEE3D3EC055E4A765C44FDD4044DD66097A8246,2021-01-31T22:15,41.7402057565,-87.6159695226,POINT (41.7402057565 -87.6159695226),41.7296764229,-87.5727171342,POINT (41.7296764229 -87.5727171342)
000000000200000002C055E782CB2787E44044EDFF2BE4E03FC055E861B527D0BB4044F46A5AA43ECE,2021-01-31T22:15,41.859349715,-87.6173580061,POINT (41.859349715 -87.6173580061),41.9094956686,-87.630963601,POINT (41.9094956686 -87.630963601)
000000000200000002C055E8DB9C7FDD434044F3668B63BAA9C055E9582E05CB114044FA09033B6B32,2021-01-31T22:15,41.9015669095,-87.6384040116,POINT (41.9015669095 -87.6384040116),41.9534000435,-87.6460070664,POINT (41.9534000435 -87.6460070664)
000000000200000002C055E9B69BA4CD044044F8AA2058F3B4C055EA4C1059AFEE4044F6E7B30AEE6B,2021-01-31T22:15,41.9426918444,-87.6517705068,POINT (41.9426918444 -87.6517705068),41.9289459041,-87.6608925701,POINT (41.9289459041 -87.6608925701)
000000000200000002C055EA756A1534AA4044FE4C927F92EBC055ECBA22A3370A4044E89F74B5E49D,2021-01-31T22:15,41.9867117999,-87.6634164054,POINT (41.9867117999 -87.6634164054),41.8173662079,-87.6988607973,POINT (41.8173662079 -87.6988607973)
000000000200000002C055EA94E46831DE4044F40D21DF4A69C055EB384E3C585E4044F3F8A8B11742,2021-01-31T22:15,41.9066507664,-87.6653376596,POINT (41.9066507664 -87.6653376596),41.906025969,-87.6753116216,POINT (41.906025969 -87.6753116216)
000000000200000002C055E991392C6FC04044F61A958BC4A4C055F312F59211304044F6F337568DBE,2021-01-31T22:15,41.9226862843,-87.6494887289,POINT (41.9226862843 -87.6494887289),41.9292973683,-87.7980321814,POINT (41.9292973683 -87.7980321814)
000000000200000002C055EC6DBACE631E4044F3459009D14FC055E8D27084EFB64044F254E9E62700,2021-01-31T22:15,41.9005603836,-87.6941973701,POINT (41.9005603836 -87.6941973701),41.8932163595,-87.6378442095,POINT (41.8932163595 -87.6378442095)
000000000200000002C055E627DE2F70924044E78A91997C05C055EB0A488A30BC4044EA3AE4E0BC59,2021-01-31T22:15,41.8089162826,-87.5961833442,POINT (41.8089162826 -87.5961833442),41.8299223039,-87.6725026464,POINT (41.8299223039 -87.6725026464)
000000000200000002C055F0FDFA757E3C4044F6B07CAB5D78C055EB496AA184564044F35AC0334B01,2021-01-31T22:15,41.9272609555,-87.7655016086,POINT (41.9272609555 -87.7655016086),41.9012069941,-87.6763559892,POINT (41.9012069941 -87.6763559892)
