trip_id,the_geom,trip_start_timestamp,pickup_centroid_latitude,pickup_centroid_longitude,pickup_centroid_location,dropoff_centroid_latitude,dropoff_centroid_longitude,dropoff_centroid_location
dcd257f35480fccd93e87e9fe8a269b0ce5eed09,0020000002000010E600000006C055EE2E06101B734044FBE9AF5BA2BEC055E9F9EB0437A14044FB9FBA049E1FC055E9B69BA4CD044044F8AA2058F3B4C055EB496AA184564044F35AC0334B01C055EC6DBACE631E4044F3459009D14FC055EA7712502DA34044EFDF688C41A8,2021-01-31T22:30,41.968069,-87.7215590627,POINT (41.968069 -87.7215590627),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
c20cd5bed41fdf2fcf3ba8a1e246150185628442,0020000002000010E600000004C055E8881E6E7AE94044F3262977142BC055E991392C6FC04044F61A958BC4A4C055F06311BE9B104044F1FF788BB8F9C055F0DB879CA1494044FA1D93F752B9,2021-01-31T22:30,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.9540276487,-87.7633990316,POINT (41.9540276487 -87.7633990316)
90f813723eae4cb10a89c43672beddb775c93384,0020000002000010E600000002C055E8D27084EFB64044F254E9E62700C055E90487D43E3E4044F4261A68C66F,2021-01-31T22:30,41.8932163595,-87.6378442095,POINT (41.8932163595 -87.6378442095),41.9074128162,-87.6409015248,POINT (41.9074128162 -87.6409015248)
2fb46f62af063035e85461c8adec1a90eb2cbd19,0020000002000010E600000002C055E7A956F2FBC24044F29074C136DBC055E90487D43E3E4044F4261A68C66F,2021-01-31T22:30,41.8950334495,-87.6197106717,POINT (41.8950334495 -87.6197106717),41.9074128162,-87.6409015248,POINT (41.9074128162 -87.6409015248)
ffcdafd26ddb1b0d3046dd24587ec8b2a3f27c63,0020000002000010E600000004C055EC85CC1EF4594044E2CBEEA12005C055E91EADF2A9F24044E37B2AB80A54C055E80325E754BF4044F07EAADEA50CC055EA7712502DA34044EFDF688C41A8,2021-01-31T22:30,41.7718485152,-87.695666342,POINT (41.7718485152 -87.695666342),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
738432bfc20fb779cf88137d205ccc852052c77a,0020000002000010E600000004C055F06311BE9B104044F1FF788BB8F9C055F06311BE9B104044F1FF788BB8F9C055EF05F9E3321E4044F6510148B827C055F312F59211304044F6F337568DBE,2021-01-31T22:30,41.8906088526,-87.7560467111,POINT (41.8906088526 -87.7560467111),41.9292973683,-87.7980321814,POINT (41.9292973683 -87.7980321814)
aee6b1f81ca5fd9046cdcf2071156a14604c6304,0020000002000010E600000008C055E8930542B8764044EBC926733308C055E991392C6FC04044F61A958BC4A4C055E9FBDFCBF1CA4044F8DC6AD2835BC055E9FBDFCBF1CA4044F8DC6AD2835BC055E9F9EB0437A14044FB9FBA049E1FC055E9F9EB0437A14044FB9FBA049E1FC055EC00411351B44044FCD266C6BDD2C055EAE403874FE94045013B5292BC33,2021-01-31T22:30,41.8420761168,-87.6339734222,POINT (41.8420761168 -87.6339734222),42.0096228806,-87.6701668569,POINT (42.0096228806 -87.6701668569)
ae66a87d98fc27b4d2395ea792d63ee53ee0da2e,0020000002000010E600000008C055F37D73CFE9334044FE14F98E0046C055EC00411351B44044FCD266C6BDD2C055EC00411351B44044FCD266C6BDD2C055EE2E06101B734044FBE9AF5BA2BEC055ECBEF60D77884044F61D051F8AC6C055ED84796FB2B44044F82636C34516C055ED84796FB2B44044F82636C34516C055E4A875C727524044E17B628852A3,2021-01-31T22:30,41.9850151008,-87.8045320063,POINT (41.9850151008 -87.8045320063),41.7615779081,-87.5727819867,POINT (41.7615779081 -87.5727819867)
0e1748f86fb4366ac300ff304bf1aeb99656e713,0020000002000010E600000002C055EA101BD6A3A54044F150E5F6CB6BC055E87EEB20E8054044F0C46D43CE82,2021-01-31T22:30,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887)
84fa4d1946a15d44de820f6b0c2aa90f49db85b7,0020000002000010E600000002C055EA364CED22EC4044ED9C53AC1A3DC055EB349A51D57F4044EF69C23C1E40,2021-01-31T22:30,41.8563332167,-87.6595642391,POINT (41.8563332167 -87.6595642391),41.8704150003,-87.6750856208,POINT (41.8704150003 -87.6750856208)
fe315916eb2b0da7aecdfd2d68c8e36970a52132,0020000002000010E600000008C055EA11E06F8AE04044FC81BF1593B6C055E94DE2B9829F4044FB28AB583B89C055E9CEBFE3EAA74044F9F619EEE7CAC055E9B69BA4CD044044F8AA2058F3B4C055E936BA874C7B4044F994020CECF0C055E8DE6957E5F94044F81D3469563FC055E8D27084EFB64044F254E9E62700C055E7CE622FFCC64044F04ED806A815,2021-01-31T22:30,41.9727095466,-87.6573411073,POINT (41.9727095466 -87.6573411073),41.8774061234,-87.6219716519,POINT (41.8774061234 -87.6219716519)
6b734fc5dbdf357d7f272d9e1eacdc7426fb5113,0020000002000010E600000008C055E813E7AFD05D4044F23DB1E9320DC055E7BE590F86734044F14742A31477C055E8881E6E7AE94044F3262977142BC055E991392C6FC04044F61A958BC4A4C055E94DE2B9829F4044FB28AB583B89C055EA756A1534AA4044FE4C927F92EBC055EA756A1534AA4044FE4C927F92EBC055EA2F0FD5019C4045009C20048ADD,2021-01-31T22:30,41.8925077809,-87.6262149064,POINT (41.8925077809 -87.6262149064),42.004764559,-87.659122427,POINT (42.004764559 -87.659122427)
dc700afc6e62b101f5cfa9d8e997498ead3fd018,0020000002000010E600000008C055EA00EAD2B9794044DF421D3E6FCBC055EAA98361C65A4044E351A2C4DA73C055EAA98361C65A4044E351A2C4DA73C055EC926514D7A84044E5D0ABC130DAC055EC926514D7A84044E5D0ABC130DAC055EA2FC91A8B7E4044E78DE8F69805C055EB0A488A30BC4044EA3AE4E0BC59C055EA7712502DA34044EFDF688C41A8,2021-01-31T22:30,41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
3d4501fa3b56d7df9c33e44367412df9877c067d,0020000002000010E600000002C055E7986AA254364044EAE5256BBADDC055EB0A488A30BC4044EA3AE4E0BC59,2021-01-31T22:30,41.8351179863,-87.6186777673,POINT (41.8351179863 -87.6186777673),41.8299223039,-87.6725026464,POINT (41.8299223039 -87.6725026464)
437444cf11e3c16a530b27141efa8c63b31c8b23,0020000002000010E600000002C055EA101BD6A3A54044F150E5F6CB6BC055E9D4CFBDC2EF4044F2FBAFCDDE51,2021-01-31T22:30,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.8983058696,-87.6536139825,POINT (41.8983058696 -87.6536139825)
fef1e046defaae9abfc9544a924552cec98f9ef7,0020000002000010E600000008C055E9F9EB0437A14044FB9FBA049E1FC055E9B3339632F14044F7D902A75989C055E8B26FF8B4A84044F6F216F42566C055E95CDF4FF96B4044F6EC04400CA8C055E8B04B16C5384044F428B21102DEC055E8D27084EFB64044F254E9E62700C055EA3B378C2FE54044F23EA5F1A46FC055EA7712502DA34044EFDF688C41A8,2021-01-31T22:30,41.96581197,-87.6558787862,POINT (41.96581197 -87.6558787862),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
ae2425ceedde5af8b64afe4428c475f16d8c8be2,0020000002000010E600000006C055EC926514D7A84044E5D0ABC130DAC055EC926514D7A84044E5D0ABC130DAC055EA2FC91A8B7E4044E78DE8F69805C055E879A4B67A9D4044E790141FEBAFC055EA7712502DA34044EFDF688C41A8C055EA7712502DA34044EFDF688C41A8,2021-01-31T22:30,41.795430631,-87.6964352325,POINT (41.795430631 -87.6964352325),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
dbee3adbe3d89c1848cb6199db518e6b98e0f045,0020000002000010E600000008C055F0FDFA757E3C4044F6B07CAB5D78C055F06311BE9B104044F1FF788BB8F9C055F06311BE9B104044F1FF788BB8F9C055EEBC20CB9D3A4044F075C7A82BCBC055EDE6EF22622B4044EE1AB4E067A1C055EDE6EF22622B4044EE1AB4E067A1C055EDB23D0612354044EB673321ABD1C055E4A875C727524044E17B628852A3,2021-01-31T22:30,41.9272609555,-87.7655016086,POINT (41.9272609555 -87.7655016086),41.7615779081,-87.5727819867,POINT (41.7615779081 -87.5727819867)
53d37532983ed68b35259f0a03b79ed7420961d6,0020000002000010E600000004C055E9F9EB0437A14044FB9FBA049E1FC055EA756A1534AA4044FE4C927F92EBC055ECBEF60D77884044F61D051F8AC6C055ECBEF60D77884044F61D051F8AC6,2021-01-31T22:30,41.96581197,-87.6558787862,POINT (41.96581197 -87.6558787862),41.9227606205,-87.6991553432,POINT (41.9227606205 -87.6991553432)
1328e2dd1d5da60bb4f04d9ec95952d57bae559d,0020000002000010E600000006C055ED55DD1B64E54044DF74FD1D9B9EC055ED55DD1B64E54044DF74FD1D9B9EC055ED55DD1B64E54044DF74FD1D9B9EC055EC85CC1EF4594044E2CBEEA12005C055E91EADF2A9F24044E37B2AB80A54C055EA2FC91A8B7E4044E78DE8F69805,2021-01-31T22:30,41.7457577128,-87.7083657043,POINT (41.7457577128 -87.7083657043),41.8090182499,-87.6591665992,POINT (41.8090182499 -87.6591665992)
c140facaced8bf3a0b19261ffd0a9cd3dea4831a,0020000002000010E600000008C055ED55DD1B64E54044DF74FD1D9B9EC055ED55DD1B64E54044DF74FD1D9B9EC055EC85CC1EF4594044E2CBEEA12005C055EE8604BF01884044E2881661DCB8C055EE8604BF01884044E2881661DCB8C055EE8604BF01884044E2881661DCB8C055ECBA22A3370A4044E89F74B5E49DC055ECBA22A3370A4044E89F74B5E49D,2021-01-31T22:30,41.7457577128,-87.7083657043,POINT (41.7457577128 -87.7083657043),41.8173662079,-87.6988607973,POINT (41.8173662079 -87.6988607973)
5ed41d3c84b5b77ab7fed014d3f320723ae06f96,0020000002000010E600000008C055E80325E754BF4044F07EAADEA50CC055E87EEB20E8054044F0C46D43CE82C055E79B8A03E2534044F209BBA24366C055E8881E6E7AE94044F3262977142BC055E8881E6E7AE94044F3262977142BC055EB496AA184564044F35AC0334B01C055EB496AA184564044F35AC0334B01C055FA78D34C290A4044FD794D125249,2021-01-31T22:30,41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424),41.9802643146,-87.913624596,POINT (41.9802643146 -87.913624596)
c0d28aa4c9b948ac2fc623554e6eae013111fff0,0020000002000010E600000002C055E813E7AFD05D4044F23DB1E9320DC055EA101BD6A3A54044F150E5F6CB6B,2021-01-31T22:30,41.8925077809,-87.6262149064,POINT (41.8925077809 -87.6262149064),41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997)
db33f375640fa236d6c8b95c1589f7f3d8354d92,0020000002000010E600000002C055E8747A3A6BA74044F33BE7F1422CC055E8434266553F4044F33A73923E9F,2021-01-31T22:30,41.9002656868,-87.6321092196,POINT (41.9002656868 -87.6321092196),41.9002212967,-87.6291051864,POINT (41.9002212967 -87.6291051864)
fc57c713eef8d8c9cdbaad07a066b321973950c2,0020000002000010E600000008C055EDB23D0612354044EB673321ABD1C055EDB23D0612354044EB673321ABD1C055EDE6EF22622B4044EE1AB4E067A1C055EDE6EF22622B4044EE1AB4E067A1C055ED2D6B28759E4044F080452B4A8AC055EB496AA184564044F35AC0334B01C055EB496AA184564044F35AC0334B01C055ECBEF60D77884044F61D051F8AC6,2021-01-31T22:30,41.8390869059,-87.714003807,POINT (41.8390869059 -87.714003807),41.9227606205,-87.6991553432,POINT (41.9227606205 -87.6991553432)
1072932820169df603ea41045a2dcb040b94ef30,0020000002000010E600000002C055E870757DDEE84044F22E6FCD75F3C055E870757DDEE84044F22E6FCD75F3,2021-01-31T22:30,41.8920421365,-87.6318639497,POINT (41.8920421365 -87.6318639497),41.8920421365,-87.6318639497,POINT (41.8920421365 -87.6318639497)
36cd1aee9c0ce70e18224a157fd629bcc5910f84,0020000002000010E600000008C055EC5FB3F95B0F4044E37E25D50EABC055EA7712502DA34044EFDF688C41A8C055ED2D6B28759E4044F080452B4A8AC055EE2386405CA34044F3357B11A536C055EE2386405CA34044F3357B11A536C055ECBEF60D77884044F61D051F8AC6C055ED84796FB2B44044F82636C34516C055F4E84337D7154044FD813F5E5A6B,2021-01-31T22:30,41.7772872248,-87.693341249,POINT (41.7772872248 -87.693341249),41.9805068217,-87.8266761823,POINT (41.9805068217 -87.8266761823)
c04c4598926719a9d8767e3f749cab4deb32afa2,0020000002000010E600000002C055EADE9F5B39324044F3286477EDB0C055E8D27084EFB64044F254E9E62700,2021-01-31T22:30,41.8996701799,-87.6698377982,POINT (41.8996701799 -87.6698377982),41.8932163595,-87.6378442095,POINT (41.8932163595 -87.6378442095)
05982cab828d294ea6f82e5f98cd14a6bd28accc,0020000002000010E600000004C055EA101BD6A3A54044F150E5F6CB6BC055E9C31FFEDBBA4044F2429EF1535CC055E9AF13D0BD284044F6EB029092B0C055E95CDF4FF96B4044F6EC04400CA8,2021-01-31T22:30,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.9290776551,-87.6462934762,POINT (41.9290776551 -87.6462934762)
7b14515a1cbc3dbbb3af03ad368eab0611fd2b6d,0020000002000010E600000006C055F06311BE9B104044F1FF788BB8F9C055F06311BE9B104044F1FF788BB8F9C055F06311BE9B104044F1FF788BB8F9C055EDB23D0612354044EB673321ABD1C055EA7712502DA34044EFDF688C41A8C055EAB974A2B69B4044ECD5873E12D9,2021-01-31T22:30,41.8906088526,-87.7560467111,POINT (41.8906088526 -87.7560467111),41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312)
fbb6a43b60045468b767464e32dd92620c2bfa03,0020000002000010E600000004C055E78B034F45014044E80EB5F99748C055E78B034F45014044E80EB5F99748C055E8881E6E7AE94044F3262977142BC055EA7712502DA34044EFDF688C41A8,2021-01-31T22:30,41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
6b5c6cc944a8323f702614ee345a97b0ccbb0b16,0020000002000010E600000008C055F395D4EBAA334044F92749458656C055F0FDFA757E3C4044F6B07CAB5D78C055F0FDFA757E3C4044F6B07CAB5D78C055ED84796FB2B44044F82636C34516C055ECBEF60D77884044F61D051F8AC6C055ECBEF60D77884044F61D051F8AC6C055E991392C6FC04044F61A958BC4A4C055E991392C6FC04044F61A958BC4A4,2021-01-31T22:30,41.9465114202,-87.8060200025,POINT (41.9465114202 -87.8060200025),41.9226862843,-87.6494887289,POINT (41.9226862843 -87.6494887289)
c1f5c2ab94fdd735a46a5daadccb7367e42ca5a1,0020000002000010E600000008C055F0A17F558F6D4044FC326D2DB375C055EE2E06101B734044FBE9AF5BA2BEC055ED84796FB2B44044F82636C34516C055ED84796FB2B44044F82636C34516C055EF05F9E3321E4044F6510148B827C055EF05F9E3321E4044F6510148B827C055ECBEF60D77884044F61D051F8AC6C055EA0C5ED011724044F085446AAE99,2021-01-31T22:30,41.970288894,-87.759857019,POINT (41.970288894 -87.759857019),41.8790669938,-87.657005027,POINT (41.8790669938 -87.657005027)
dcbfc798117b44c295b45ffdc28863402612781f,0020000002000010E600000002C055E78B034F45014044E80EB5F99748C055E627DE2F70924044E78A91997C05,2021-01-31T22:30,41.8129489392,-87.6178596758,POINT (41.8129489392 -87.6178596758),41.8089162826,-87.5961833442,POINT (41.8089162826 -87.5961833442)
ac869faaec9439a495a76749f37561609e0922ad,0020000002000010E600000004C055EE7CBC990AEF4044E7CAE221C1C8C055EE7CBC990AEF4044E7CAE221C1C8C055EDB23D0612354044EB673321ABD1C055EAB974A2B69B4044ECD5873E12D9,2021-01-31T22:30,41.8108790078,-87.7263633246,POINT (41.8108790078 -87.7263633246),41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312)
64d14b3546b1d687f292b6efd728e4f5c23c61fa,0020000002000010E600000002C055EE7CBC990AEF4044E7CAE221C1C8C055F141612C116C4044E573AA9D4623,2021-01-31T22:30,41.8108790078,-87.7263633246,POINT (41.8108790078 -87.7263633246),41.7925923603,-87.7696154528,POINT (41.7925923603 -87.7696154528)
01388915a497e602373df2694f1ca1e524b6d5fa,0020000002000010E600000004C055E991392C6FC04044F61A958BC4A4C055E8881E6E7AE94044F3262977142BC055F06311BE9B104044F1FF788BB8F9C055F0FDFA757E3C4044F6B07CAB5D78,2021-01-31T22:30,41.9226862843,-87.6494887289,POINT (41.9226862843 -87.6494887289),41.9272609555,-87.7655016086,POINT (41.9272609555 -87.7655016086)
69c6a5da233807b5b444b9ee395bb44d76189b09,0020000002000010E600000008C055EDB23D0612354044EB673321ABD1C055EDE6EF22622B4044EE1AB4E067A1C055EEBC20CB9D3A4044F075C7A82BCBC055F06311BE9B104044F1FF788BB8F9C055F06311BE9B104044F1FF788BB8F9C055EE2386405CA34044F3357B11A536C055EB496AA184564044F35AC0334B01C055F15ACB96498C4044FD4A4931B1B0,2021-01-31T22:30,41.8390869059,-87.714003807,POINT (41.8390869059 -87.714003807),41.9788295262,-87.771166703,POINT (41.9788295262 -87.771166703)
12179622232729253649c64a5b2d9aad4cf76240,0020000002000010E600000002C055EBEB1349B0644044E433FE5898C5C055E9FADE77D7EE4044DFB5B2C481DD,2021-01-31T22:30,41.7828367169,-87.6862228603,POINT (41.7828367169 -87.6862228603),41.7477324924,-87.6559368296,POINT (41.7477324924 -87.6559368296)
be9c0733a0622a5d1461765ce2aa7f92c6365666,0020000002000010E600000006C055E79B8A03E2534044F209BBA24366C055E79B8A03E2534044F209BBA24366C055E79B8A03E2534044F209BBA24366C055E73A7F6729B54044F22C1F537B7FC055E7BE590F86734044F14742A31477C055E95CDF4FF96B4044F6EC04400CA8,2021-01-31T22:30,41.8909220259,-87.6188683546,POINT (41.8909220259 -87.6188683546),41.9290776551,-87.6462934762,POINT (41.9290776551 -87.6462934762)
f9189253c4353f01b214cbeb230723d43b8cbae6,0020000002000010E600000008C055E8881E6E7AE94044F3262977142BC055E8434266553F4044F33A73923E9FC055E7BA942B0B404044F2FC8945050FC055E7BA942B0B404044F2FC8945050FC055E7BA942B0B404044F2FC8945050FC055E86017B45BFB4044F3F325B9E969C055EA9A730527AA4044F6E1B4C91C7FC055EBC3F3A279924044F9513C15B882,2021-01-31T22:30,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.9477915865,-87.6838349425,POINT (41.9477915865 -87.6838349425)
bf3043e2c567aa46bfc93778b6570c4d8caa3ac0,0020000002000010E600000008C055EAA98361C65A4044E351A2C4DA73C055EA7712502DA34044EFDF688C41A8C055EA7712502DA34044EFDF688C41A8C055E80325E754BF4044F07EAADEA50CC055E8881E6E7AE94044F3262977142BC055E991392C6FC04044F61A958BC4A4C055EBC3F3A279924044F9513C15B882C055EC7B16153B07404500337ABACB06,2021-01-31T22:30,41.7759288274,-87.6665962653,POINT (41.7759288274 -87.6665962653),42.001571027,-87.6950125892,POINT (42.001571027 -87.6950125892)
f83b8764169c524c852c0e1ce6f2e4ba2c02da84,0020000002000010E600000002C055E8747A3A6BA74044F33BE7F1422CC055E813D55744664044F31787F8C8AE,2021-01-31T22:30,41.9002656868,-87.6321092196,POINT (41.9002656868 -87.6321092196),41.8991556134,-87.6262105324,POINT (41.8991556134 -87.6262105324)
24bfa280a988d782e00373a5d630037be6de440d,0020000002000010E600000002C055EC2E8A092DD14044DF83FE04F3C8C055EC2E8A092DD14044DF83FE04F3C8,2021-01-31T22:30,41.7462155842,-87.6903405275,POINT (41.7462155842 -87.6903405275),41.7462155842,-87.6903405275,POINT (41.7462155842 -87.6903405275)
f83d423f727a8c3573d2d55b4af071e37bee90f1,0020000002000010E600000008C055E8881E6E7AE94044F3262977142BC055E870757DDEE84044F22E6FCD75F3C055E870757DDEE84044F22E6FCD75F3C055E813E7AFD05D4044F23DB1E9320DC055E7BE590F86734044F14742A31477C055E782CB2787E44044EDFF2BE4E03FC055E782CB2787E44044EDFF2BE4E03FC055E7986AA254364044EAE5256BBADD,2021-01-31T22:30,41.899602111,-87.6333080367,POINT (41.899602111 -87.6333080367),41.8351179863,-87.6186777673,POINT (41.8351179863 -87.6186777673)
9c67aeec643a89fa2aed93b38bc30c9c9fab6c3e,0020000002000010E600000002C055E8747A3A6BA74044F33BE7F1422CC055EA94E46831DE4044F40D21DF4A69,2021-01-31T22:30,41.9002656868,-87.6321092196,POINT (41.9002656868 -87.6321092196),41.9066507664,-87.6653376596,POINT (41.9066507664 -87.6653376596)
be708f259e55ae9e85ee01d79ef9000b4f5d2201,0020000002000010E600000004C055E985BDE6DCC24044EB06F7E07DADC055E8881E6E7AE94044F3262977142BC055EE2E06101B734044FBE9AF5BA2BEC055ED84796FB2B44044F82636C34516,2021-01-31T22:30,41.8361501547,-87.6487879519,POINT (41.8361501547 -87.6487879519),41.9386661962,-87.7112105933,POINT (41.9386661962 -87.7112105933)
bdd5662d0de736f5d302ced244b138bf8f898698,0020000002000010E600000008C055E5E86BC9D29C4044E5A4BFD95A8BC055E68CE8D920574044E96F6BDD0CA5C055E7986AA254364044EAE5256BBADDC055E7B38FFEC5804044EDB8335F7553C055E87EEB20E8054044F0C46D43CE82C055EA101BD6A3A54044F150E5F6CB6BC055EB496AA184564044F35AC0334B01C055EB496AA184564044F35AC0334B01,2021-01-31T22:30,41.794090253,-87.592310855,POINT (41.794090253 -87.592310855),41.9012069941,-87.6763559892,POINT (41.9012069941 -87.6763559892)
5e27a47fdfba5105b379b7fceb2109e9b79eb388,0020000002000010E600000002C055EA101BD6A3A54044F150E5F6CB6BC055EA8E9ADF64B64044F32A9841154E,2021-01-31T22:30,41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997),41.8997373884,-87.6649539167,POINT (41.8997373884 -87.6649539167)
319cadbe5eae5abff03be610306dc4852dc13280,0020000002000010E600000002C055E7BE590F86734044F14742A31477C055E87EEB20E8054044F0C46D43CE82,2021-01-31T22:30,41.8849871918,-87.6209929134,POINT (41.8849871918 -87.6209929134),41.8809944707,-87.6327464887,POINT (41.8809944707 -87.6327464887)
532d98c9503b889768b99ddc540bb2d973a123b8,0020000002000010E600000002C055EA0C5ED011724044F085446AAE99C055E86017B45BFB4044F3F325B9E969,2021-01-31T22:30,41.8790669938,-87.657005027,POINT (41.8790669938 -87.657005027),41.9058577688,-87.6308650266,POINT (41.9058577688 -87.6308650266)
5dad460c15b139c47765a6832d4691db8c7c4d1a,0020000002000010E600000008C055EA00EAD2B9794044DF421D3E6FCBC055EA00EAD2B9794044DF421D3E6FCBC055EA00EAD2B9794044DF421D3E6FCBC055E76EBDC463754044E1B21233CFB4C055E76EBDC463754044E1B21233CFB4C055E61342261F8C4044E3B23CA94CC2C055E5E86BC9D29C4044E5A4BFD95A8BC055E80325E754BF4044F07EAADEA50C,2021-01-31T22:30,41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862),41.8788655841,-87.6251921424,POINT (41.8788655841 -87.6251921424)
f6e1a647cbde1cd68feca77ec0868d413519dcee,0020000002000010E600000006C055EB496AA184564044F35AC0334B01C055EACD8730EB984044F8FB586BF5F4C055E9CB1BE743194044FAA4D1A7D135C055E94DE2B9829F4044FB28AB583B89C055E99E5A42820B4044FC88F2A78FC2C055E9F9EB0437A14044FB9FBA049E1F,2021-01-31T22:30,41.9012069941,-87.6763559892,POINT (41.9012069941 -87.6763559892),41.96581197,-87.6558787862,POINT (41.96581197 -87.6558787862)
79e5f67ba03d916b787e3fcf58d59b1fb3a77b4b,0020000002000010E600000002C055E9E00511D4ED4044F9202DE99B85C055EA43D222B6B44044FAA193A9FCA4,2021-01-31T22:30,41.9462945357,-87.6542980837,POINT (41.9462945357 -87.6542980837),41.958055933,-87.6603894557,POINT (41.958055933 -87.6603894557)
52f872b34e5a970d3a53496f8f4a1db99e010c7e,0020000002000010E600000004C055EEBC20CB9D3A4044F075C7A82BCBC055EDAFC616F43A4044F14A25B8A147C055EC6DBACE631E4044F3459009D14FC055EE2E06101B734044FBE9AF5BA2BE,2021-01-31T22:30,41.8785943576,-87.7302324284,POINT (41.8785943576 -87.7302324284),41.968069,-87.7215590627,POINT (41.968069 -87.7215590627)
70c1f05854ac2d32a061c64d49ef258e73c01815,0020000002000010E600000002C055EAB974A2B69B4044ECD5873E12D9C055ED2D6B28759E4044F080452B4A8A,2021-01-31T22:30,41.8502663663,-87.667569312,POINT (41.8502663663 -87.667569312),41.8789144956,-87.7058971305,POINT (41.8789144956 -87.7058971305)
1bd85eb51e20fa4e3ccd028dce4f3deda0df2125,0020000002000010E600000002C055EA00EAD2B9794044DF421D3E6FCBC055ED55DD1B64E54044DF74FD1D9B9E,2021-01-31T22:30,41.7442051463,-87.6563059862,POINT (41.7442051463 -87.6563059862),41.7457577128,-87.7083657043,POINT (41.7457577128 -87.7083657043)
3162178f73b7deac194327dbe09832fe40d42872,0020000002000010E600000008C055EAE403874FE94045013B5292BC33C055EAE403874FE94045013B5292BC33C055EB1BD642416E40450037A57B33AFC055EA1C1EE18EF34044FDCA9B8FD606C055E9F9EB0437A14044FB9FBA049E1FC055E991392C6FC04044F61A958BC4A4C055EB496AA184564044F35AC0334B01C055EA7712502DA34044EFDF688C41A8,2021-01-31T22:30,42.0096228806,-87.6701668569,POINT (42.0096228806 -87.6701668569),41.874005383,-87.6635175498,POINT (41.874005383 -87.6635175498)
10b5bb5120e206cc1a984efa9f821d5f3e480421,0020000002000010E600000002C055EDFEB3CA62DE4044F22500701E68C055E998147AB49D4044F3D4EB82AF17,2021-01-31T22:30,41.8917542026,-87.7186707951,POINT (41.8917542026 -87.7186707951),41.9049353016,-87.6499072264,POINT (41.9049353016 -87.6499072264)
79bbba45d47d78ae3b5828ffb13cf6cb430e729a,0020000002000010E600000008C055F395D4EBAA334044F92749458656C055F395D4EBAA334044F92749458656C055F312F59211304044F6F337568DBEC055F0DB879CA1494044FA1D93F752B9C055F0DB879CA1494044FA1D93F752B9C055F0FDFA757E3C4044F6B07CAB5D78C055EEBC20CB9D3A4044F075C7A82BCBC055ED2D6B28759E4044F080452B4A8A,2021-01-31T22:30,41.9465114202,-87.8060200025,POINT (41.9465114202 -87.8060200025),41.8789144956,-87.7058971305,POINT (41.8789144956 -87.7058971305)
f4fa9398408cf8be8a40d4bcc48ce3ecf5fb39b5,0020000002000010E600000004C055F395D4EBAA334044F92749458656C055FA78D34C290A4044FD794D125249C055FA78D34C290A4044FD794D125249C055FA78D34C290A4044FD794D125249,2021-01-31T22:30,41.9465114202,-87.8060200025,POINT (41.9465114202 -87.8060200025),41.9802643146,-87.913624596,POINT (41.9802643146 -87.913624596)
3fc64555b014cdcfc7e8bbf1fe3335430291b49d,0020000002000010E600000002C055E9C31FFEDBBA4044F2429EF1535CC055E923C61E3A864044F15182D9AD94,2021-01-31T22:30,41.8926581076,-87.6525344838,POINT (41.8926581076 -87.6525344838),41.8853000224,-87.6428084655,POINT (41.8853000224 -87.6428084655)
797dff157f0a8b02fc7540f3058e56354c47f114,0020000002000010E600000002C055E92129434DE64044F08B6E3C2B7CC055E782CB2787E44044EDFF2BE4E03F,2021-01-31T22:30,41.8792550844,-87.642648998,POINT (41.8792550844 -87.642648998),41.859349715,-87.6173580061,POINT (41.859349715 -87.6173580061)
7987d2c6c716a854389098ae1701adb95686eece,0020000002000010E600000002C055E9C31FFEDBBA4044F2429EF1535CC055EA101BD6A3A54044F150E5F6CB6B,2021-01-31T22:30,41.8926581076,-87.6525344838,POINT (41.8926581076 -87.6525344838),41.8852813201,-87.6572331997,POINT (41.8852813201 -87.6572331997)
